url
https://www.thejakartapost.com/indonesia/2024/07/16/nickel-hub-apocalyptic-for-uncontacted-indonesia-tribe-say-ngos.html
https://www.thejakartapost.com/indonesia/2024/07/15/authorities-to-evacuate-rare-anoas-from-mining-site-in-konawe-regency.html
https://www.thejakartapost.com/indonesia/2024/07/05/satellite-images-show-deforestation-toll-of-mining-in-indonesia.html
https://www.thejakartapost.com/opinion/2024/06/10/jokowis-dangerous-gamble-with-mining-licenses-a-recipe-for-disaster.html
https://www.thejakartapost.com/indonesia/2024/06/06/more-religious-groups-reject-mining-concessions.html
https://www.thejakartapost.com/indonesia/2024/06/05/ex-muhammadiyah-chair-rejects-mining-permits-for-muslim-groups.html
https://www.thejakartapost.com/indonesia/2024/06/04/nu-mining-permits-slammed-as-pork-barrel-politics.html
https://www.thejakartapost.com/business/2024/06/06/coal-concession-for-religious-groups-could-put-mining-standards-at-risk.html
https://www.thejakartapost.com/opinion/2024/04/08/reckless-mining-oversight.html
https://www.thejakartapost.com/business/2024/04/09/energy-ministry-to-scrutinize-tin-mining-firms-amid-timah-graft-case.html
https://www.thejakartapost.com/business/2024/03/18/java-sea-natuna-waters-open-for-sea-sand-mining-ministry-says.html
https://www.thejakartapost.com/culture/2023/12/23/urban-mining-offers-green-solution-to-old-solar-panels.html
https://www.thejakartapost.com/opinion/2023/11/29/analysis-mind-id-on-track-in-acquiring-a-controlling-stake-in-vale-indonesia.html
https://www.thejakartapost.com/opinion/2023/11/06/why-mining-oligarchs-could-be-the-biggest-winners-in-2024.html
https://www.thejakartapost.com/indonesia/2023/11/03/north-maluku-tribe-fights-to-protect-forest-from-nickel-mining.html
https://www.thejakartapost.com/indonesia/2023/09/22/protesters-set-fire-to-mayor-office-in-gold-mining-company-demo-in-gorontalo.html
https://www.thejakartapost.com/indonesia/2023/09/22/protesters-set-fire-to-mayor-office-in-gorontalo-in-protest-against-mining-company.html
https://www.thejakartapost.com/paper/2023/08/18/ago-arrests-pdi-p-lawmaker-for-alleged-mining-permit-fraud.html
https://www.thejakartapost.com/business/2023/08/14/govt-suspends-nickel-mining-in-mandiodo-block-amid-graft-probe.html
https://www.thejakartapost.com/paper/2023/08/11/ago-names-former-energy-ministry-official-as-graft-suspect-in-mandiodo-case.html
https://www.thejakartapost.com/paper/2023/08/09/aid-continues-to-arrive-in-drought-hit-central-papua-as-indonesia-braces-for-dry-spell.html
https://www.thejakartapost.com/business/2023/07/26/coal-miners-lament-burden-of-impending-export-revenue-obligation.html
https://www.thejakartapost.com/paper/2023/07/26/deep-ocean-targeted-for-mining-is-rich-in-unknown-life.html
https://www.thejakartapost.com/opinion/2023/07/05/treaty-to-protect-high-seas-too-late-to-stop-mining.html
https://www.thejakartapost.com/paper/2023/06/20/build-those-smelters.html
https://www.thejakartapost.com/paper/2023/06/12/mining-firms-want-leeway-amid-bauxite-export-ban.html
https://www.thejakartapost.com/business/2023/06/13/bauxite-miners-want-price-floor-to-lessen-pain-of-export-ban.html
https://www.thejakartapost.com/business/2023/05/17/ri-congo-to-explore-cooperation-in-military-mining-and-carbon-trading.html
https://www.thejakartapost.com/business/2024/01/23/presidential-debate-failed-to-tackle-esg-issues-in-nickel-mining.html
https://www.thejakartapost.com/business/2023/04/27/mining-giant-vales-profits-fall-nearly-60-percent.html
https://www.thejakartapost.com/paper/2023/04/01/jokowi-pledges-nickel-mining-clean-up-amid-ev-led-boom.html
https://www.thejakartapost.com/indonesia/2023/03/31/indonesias-electric-vehicle-ambitions-hinge-on-green-mining-drive.html
https://www.thejakartapost.com/opinion/2023/03/29/analysis-deputy-ministers-bribery-revives-mining-takeover-case.html
https://www.thejakartapost.com/paper/2023/03/14/farmers-fight-for-their-land-in-nickel-mining-boom.html
https://www.thejakartapost.com/business/2023/03/07/revealing-the-unpopular-truth-of-mining-intertemporal-optimization.html
https://www.thejakartapost.com/paper/2023/03/06/mining-giant-indika-maneuvers-to-low-carbon-future.html
https://www.thejakartapost.com/business/2023/03/05/executive-column-mining-giant-indika-maneuvers-to-low-carbon-future.html
https://www.thejakartapost.com/indonesia/2024/04/07/govt-urged-to-tighten-stop-granting-mining-licenses-on-small-islands.html
https://www.thejakartapost.com/business/2023/01/30/govt-boosts-annual-coal-mining-target-to-695m-tonnes.html
https://www.thejakartapost.com/paper/2023/01/25/2022-investment-exceeds-target-as-mining-sector-roars.html
https://www.thejakartapost.com/business/2023/01/24/2022-investment-exceeds-target-as-mining-sector-roars.html
https://www.thejakartapost.com/paper/2023/01/24/copper-export-ban-comes-too-early-mining-firms-warn.html
https://www.thejakartapost.com/paper/2022/12/22/illegal-mining-must-be-stopped-but-how.html
